,Order_ID,Ship_Mode,Ship_Date,Ship_id,Ship_Year,Ship_Month,Ord_id,Prod_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Order_Month,Order_Year,Duration
89,9763,REGULAR AIR,2011-08-16,SHP_81,2011,8,Ord_60,Prod_12,Cust_45,176.26,0.07,44,75.13,0.5,0.39,OFFICE SUPPLIES,LABELS,ALAN BARNES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-13,MEDIUM,8,2011,3
90,9927,DELIVERY TRUCK,2011-08-17,SHP_82,2011,8,Ord_61,Prod_10,Cust_46,4655.07,0.0,32,-270.63,53.48,0.65,FURNITURE,BOOKCASES,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-16,HIGH,8,2011,1
91,9927,REGULAR AIR,2011-08-17,SHP_83,2011,8,Ord_61,Prod_15,Cust_46,10087.6,0.01,44,3387.35,18.06,0.57,FURNITURE,CHAIRS & CHAIRMATS,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-16,HIGH,8,2011,1
92,9927,EXPRESS AIR,2011-08-17,SHP_84,2011,8,Ord_61,Prod_8,Cust_46,1608.08,0.09,34,-82.16,6.5,0.73,TECHNOLOGY,COMPUTER PERIPHERALS,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-08-16,HIGH,8,2011,1
93,10022,REGULAR AIR,2009-04-03,SHP_85,2009,4,Ord_62,Prod_6,Cust_47,12.18,0.06,1,-3.88,2.27,0.36,OFFICE SUPPLIES,PAPER,DELFINA LATCHFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-04-03,LOW,4,2009,0
94,10437,REGULAR AIR,2009-08-20,SHP_86,2009,8,Ord_63,Prod_3,Cust_48,820.52,0.01,50,-191.22,13.18,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,DON JONES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-08-18,CRITICAL,8,2009,2
95,10499,DELIVERY TRUCK,2010-11-17,SHP_87,2010,11,Ord_64,Prod_11,Cust_49,6250.936,0.01,29,31.21,62.74,0.75,FURNITURE,TABLES,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-11-16,NOT SPECIFIED,11,2010,1
96,10535,REGULAR AIR,2011-05-29,SHP_88,2011,5,Ord_65,Prod_5,Cust_49,854.88,0.09,25,-44.14,19.99,0.55,FURNITURE,OFFICE FURNISHINGS,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-05-27,LOW,5,2011,2
97,10535,REGULAR AIR,2011-03-06,SHP_89,2011,3,Ord_65,Prod_13,Cust_49,80.27,0.09,46,-0.79,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-05-27,LOW,5,2011,-21
98,10789,EXPRESS AIR,2010-08-24,SHP_90,2010,8,Ord_66,Prod_13,Cust_50,308.54,0.0,15,76.42,4.1,0.44,OFFICE SUPPLIES,PENS & ART SUPPLIES,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-08-23,NOT SPECIFIED,8,2010,1
99,10791,REGULAR AIR,2011-08-21,SHP_91,2011,8,Ord_67,Prod_6,Cust_51,400.57,0.05,20,93.36,5.77,0.38,OFFICE SUPPLIES,PAPER,ANTHONY JOHNSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-08-19,NOT SPECIFIED,8,2011,2
100,10945,REGULAR AIR,2012-05-01,SHP_92,2012,5,Ord_68,Prod_4,Cust_52,1170.025,0.04,14,4.22,8.99,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2012-03-01,MEDIUM,3,2012,0
101,11137,REGULAR AIR,2012-11-30,SHP_93,2012,11,Ord_69,Prod_1,Cust_53,5188.86,0.1,48,395.12,8.64,0.78,OFFICE SUPPLIES,STORAGE & ORGANIZATION,ALLEN ROSENBLATT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2012-11-29,HIGH,11,2012,1
102,11202,REGULAR AIR,2012-03-18,SHP_94,2012,3,Ord_70,Prod_3,Cust_54,339.81,0.05,8,79.59,2.99,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BARRY WEIRICH,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-03-17,MEDIUM,3,2012,1
103,11456,REGULAR AIR,2010-04-19,SHP_95,2010,4,Ord_71,Prod_5,Cust_49,1519.9,0.09,15,399.37,24.49,0.61,FURNITURE,OFFICE FURNISHINGS,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-12-04,LOW,12,2010,15
104,11460,REGULAR AIR,2010-08-26,SHP_96,2010,8,Ord_72,Prod_12,Cust_55,102.24,0.09,30,37.79,0.5,0.38,OFFICE SUPPLIES,LABELS,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-08-24,HIGH,8,2010,2
105,11495,DELIVERY TRUCK,2011-05-07,SHP_97,2011,5,Ord_73,Prod_11,Cust_56,965.69,0.0,6,-144.2,43.75,0.65,FURNITURE,TABLES,BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-04-07,HIGH,4,2011,0
106,11911,REGULAR AIR,2010-12-11,SHP_98,2010,12,Ord_74,Prod_3,Cust_57,397.84,0.0,25,-14.75,9.73,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EDWARD HOOKS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2010-10-11,CRITICAL,10,2010,0
107,11941,REGULAR AIR,2010-06-25,SHP_99,2010,6,Ord_75,Prod_1,Cust_50,73.07,0.08,4,-41.01,11.25,0.6,OFFICE SUPPLIES,STORAGE & ORGANIZATION,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-06-24,CRITICAL,6,2010,1
108,11941,DELIVERY TRUCK,2010-06-25,SHP_100,2010,6,Ord_75,Prod_11,Cust_50,4679.1,0.05,26,111.52,29.21,0.74,FURNITURE,TABLES,JAMIE KUNITZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-06-24,CRITICAL,6,2010,1
109,12096,REGULAR AIR,2012-09-19,SHP_101,2012,9,Ord_76,Prod_4,Cust_58,8009.5925,0.02,46,2332.4,8.08,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-09-19,MEDIUM,9,2012,0
110,12096,REGULAR AIR,2012-09-21,SHP_102,2012,9,Ord_76,Prod_5,Cust_58,4689.66,0.01,23,2176.19,11.54,0.59,FURNITURE,OFFICE FURNISHINGS,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-09-19,MEDIUM,9,2012,2
111,12289,REGULAR AIR,2011-12-28,SHP_103,2011,12,Ord_77,Prod_17,Cust_56,3019.41,0.04,25,1269.05,7.11,0.36,TECHNOLOGY,OFFICE MACHINES,BRENDAN DODSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-12-24,LOW,12,2011,4
112,12352,REGULAR AIR,2012-03-24,SHP_104,2012,3,Ord_78,Prod_3,Cust_59,36.86,0.07,5,-32.82,8.49,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HUNTER GLANTZ,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-03-23,MEDIUM,3,2012,1
113,12419,REGULAR AIR,2011-10-17,SHP_105,2011,10,Ord_79,Prod_17,Cust_42,22079.47,0.06,12,5322.14,13.99,0.38,TECHNOLOGY,OFFICE MACHINES,SYLVIA FOULSTON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-10-15,CRITICAL,10,2011,2
114,12485,DELIVERY TRUCK,2010-08-08,SHP_106,2010,8,Ord_80,Prod_15,Cust_60,5407.31,0.04,24,1068.48,28.16,0.59,FURNITURE,CHAIRS & CHAIRMATS,EUGENE BARCHAS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-07-08,CRITICAL,7,2010,0
115,12544,REGULAR AIR,2009-10-03,SHP_107,2009,10,Ord_81,Prod_5,Cust_61,74.3,0.08,34,-129.01,5.33,0.43,FURNITURE,OFFICE FURNISHINGS,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-03-03,LOW,3,2009,0
116,12704,REGULAR AIR,2010-09-02,SHP_108,2010,9,Ord_82,Prod_14,Cust_62,21506.77,0.06,44,1260.51,24.49,0.36,TECHNOLOGY,COPIERS AND FAX,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-09-02,LOW,9,2010,0
117,12704,DELIVERY TRUCK,2010-11-02,SHP_109,2010,11,Ord_82,Prod_1,Cust_62,669.02,0.02,28,-1274.02,53.03,0.78,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-09-02,LOW,9,2010,0
118,12771,REGULAR AIR,2009-01-17,SHP_110,2009,1,Ord_83,Prod_12,Cust_62,1143.49,0.08,40,-193.44,19.99,0.39,OFFICE SUPPLIES,LABELS,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-01-17,CRITICAL,1,2009,0
119,12771,REGULAR AIR,2009-01-19,SHP_111,2009,1,Ord_83,Prod_13,Cust_62,78.08,0.01,46,-43.1,1.57,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-01-17,CRITICAL,1,2009,2
120,12929,DELIVERY TRUCK,2010-08-31,SHP_112,2010,8,Ord_84,Prod_15,Cust_61,5297.47,0.02,19,-158.93,50.0,0.77,FURNITURE,CHAIRS & CHAIRMATS,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-08-30,CRITICAL,8,2010,1
121,12929,REGULAR AIR,2010-08-31,SHP_113,2010,8,Ord_84,Prod_6,Cust_61,95.3,0.0,20,29.68,1.22,0.36,OFFICE SUPPLIES,PAPER,JIM RADFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2010-08-30,CRITICAL,8,2010,1
122,13280,REGULAR AIR,2009-12-09,SHP_114,2009,12,Ord_85,Prod_4,Cust_63,318.7585,0.1,49,-160.95,5.03,0.6,TECHNOLOGY,TELEPHONES AND COMMUNICATION,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-11-09,HIGH,11,2009,0
123,13280,REGULAR AIR,2009-12-09,SHP_114,2009,12,Ord_85,Prod_1,Cust_63,460.68,0.01,40,-116.76,7.46,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-11-09,HIGH,11,2009,0
124,13313,REGULAR AIR,2009-07-17,SHP_115,2009,7,Ord_86,Prod_2,Cust_64,1020.61,0.04,47,-209.61,13.99,0.52,OFFICE SUPPLIES,APPLIANCES,SKYE NORLING,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2009-07-16,NOT SPECIFIED,7,2009,1
125,13346,REGULAR AIR,2012-11-20,SHP_116,2012,11,Ord_87,Prod_6,Cust_49,268.34,0.09,44,-240.83,8.88,0.37,OFFICE SUPPLIES,PAPER,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-11-15,LOW,11,2012,5
126,13702,REGULAR AIR,2011-09-14,SHP_117,2011,9,Ord_88,Prod_6,Cust_63,209.0,0.08,6,12.32,7.5,0.38,OFFICE SUPPLIES,PAPER,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-10-09,LOW,10,2011,5
127,13795,REGULAR AIR,2011-04-13,SHP_118,2011,4,Ord_89,Prod_3,Cust_65,501.32,0.04,30,-119.08,13.18,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,MUHAMMED MACINTYRE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-10-04,NOT SPECIFIED,10,2011,9
128,13795,EXPRESS AIR,2011-04-13,SHP_119,2011,4,Ord_89,Prod_6,Cust_65,275.16,0.05,23,43.35,5.01,0.36,OFFICE SUPPLIES,PAPER,MUHAMMED MACINTYRE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-10-04,NOT SPECIFIED,10,2011,9
129,13795,REGULAR AIR,2011-11-04,SHP_120,2011,11,Ord_89,Prod_6,Cust_65,1302.99,0.02,37,545.49,5.09,0.38,OFFICE SUPPLIES,PAPER,MUHAMMED MACINTYRE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-10-04,NOT SPECIFIED,10,2011,0
130,14116,REGULAR AIR,2011-11-10,SHP_121,2011,11,Ord_90,Prod_3,Cust_66,40.1,0.09,1,-16.07,11.63,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-09-10,HIGH,9,2011,0
131,14116,REGULAR AIR,2011-10-10,SHP_122,2011,10,Ord_90,Prod_3,Cust_66,1414.05,0.09,42,161.48,14.72,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2011-09-10,HIGH,9,2011,0
132,14372,DELIVERY TRUCK,2012-10-25,SHP_123,2012,10,Ord_91,Prod_10,Cust_67,5350.61,0.09,34,-1059.2,60.49,0.69,FURNITURE,BOOKCASES,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-10-23,CRITICAL,10,2012,2
133,14726,REGULAR AIR,2012-08-01,SHP_124,2012,8,Ord_92,Prod_8,Cust_52,310.87,0.07,15,-21.48,4.0,0.6,TECHNOLOGY,COMPUTER PERIPHERALS,RALPH KNIGHT,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2012-08-01,LOW,8,2012,0
134,14819,REGULAR AIR,2010-01-27,SHP_125,2010,1,Ord_93,Prod_2,Cust_55,9062.73,0.09,48,3122.78,0.99,0.55,OFFICE SUPPLIES,APPLIANCES,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-01-25,NOT SPECIFIED,1,2010,2
135,14819,DELIVERY TRUCK,2010-01-26,SHP_126,2010,1,Ord_93,Prod_10,Cust_55,1584.1,0.07,27,-478.22,36.61,0.61,FURNITURE,BOOKCASES,CARL JACKSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2010-01-25,NOT SPECIFIED,1,2010,1
136,15106,REGULAR AIR,2011-01-29,SHP_127,2011,1,Ord_94,Prod_13,Cust_68,82.15,0.03,35,-6.33,1.12,0.58,OFFICE SUPPLIES,PENS & ART SUPPLIES,DOROTHY BADDERS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-01-27,NOT SPECIFIED,1,2011,2
137,15106,REGULAR AIR,2011-01-29,SHP_127,2011,1,Ord_94,Prod_5,Cust_68,283.58,0.03,42,-14.23,4.95,0.37,FURNITURE,OFFICE FURNISHINGS,DOROTHY BADDERS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-01-27,NOT SPECIFIED,1,2011,2
138,15106,DELIVERY TRUCK,2011-01-27,SHP_128,2011,1,Ord_94,Prod_17,Cust_68,5403.37,0.06,39,948.79,17.85,0.56,TECHNOLOGY,OFFICE MACHINES,DOROTHY BADDERS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-01-27,NOT SPECIFIED,1,2011,0
139,15108,REGULAR AIR,2009-08-29,SHP_129,2009,8,Ord_95,Prod_6,Cust_47,2066.16,0.02,50,372.36,17.48,0.36,OFFICE SUPPLIES,PAPER,DELFINA LATCHFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2009-08-27,HIGH,8,2009,2
140,15205,DELIVERY TRUCK,2011-03-19,SHP_130,2011,3,Ord_96,Prod_15,Cust_69,4605.36,0.02,18,678.26,43.32,0.55,FURNITURE,CHAIRS & CHAIRMATS,JULIA WEST,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-03-17,CRITICAL,3,2011,2
141,15205,REGULAR AIR,2011-03-18,SHP_131,2011,3,Ord_96,Prod_5,Cust_69,1753.51,0.02,42,155.72,9.2,0.65,FURNITURE,OFFICE FURNISHINGS,JULIA WEST,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-03-17,CRITICAL,3,2011,1
142,15591,REGULAR AIR,2012-08-06,SHP_132,2012,8,Ord_97,Prod_5,Cust_70,426.34,0.0,31,73.53,5.16,0.43,FURNITURE,OFFICE FURNISHINGS,BRAD EASON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2012-06-06,CRITICAL,6,2012,0
143,15907,DELIVERY TRUCK,2011-04-13,SHP_133,2011,4,Ord_98,Prod_10,Cust_71,1837.44,0.01,36,-1414.41,54.11,0.69,FURNITURE,BOOKCASES,THOMAS SEIO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-11-04,HIGH,11,2011,9
144,15907,EXPRESS AIR,2011-04-14,SHP_134,2011,4,Ord_98,Prod_5,Cust_71,3722.29,0.04,36,950.68,13.99,0.65,FURNITURE,OFFICE FURNISHINGS,THOMAS SEIO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-11-04,HIGH,11,2011,10
145,15907,REGULAR AIR,2011-12-04,SHP_135,2011,12,Ord_98,Prod_6,Cust_71,28.05,0.09,4,-5.41,2.17,0.38,OFFICE SUPPLIES,PAPER,THOMAS SEIO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-11-04,HIGH,11,2011,0
146,15937,REGULAR AIR,2012-10-11,SHP_136,2012,10,Ord_99,Prod_8,Cust_72,311.44,0.04,32,74.07,1.99,0.43,TECHNOLOGY,COMPUTER PERIPHERALS,MONICA FEDERLE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-06-11,LOW,6,2012,0
147,15937,EXPRESS AIR,2012-11-15,SHP_137,2012,11,Ord_99,Prod_5,Cust_72,215.65,0.01,17,77.38,2.85,0.55,FURNITURE,OFFICE FURNISHINGS,MONICA FEDERLE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-06-11,LOW,6,2012,4
148,16039,REGULAR AIR,2012-05-17,SHP_138,2012,5,Ord_100,Prod_8,Cust_58,121.12,0.1,3,-118.82,1.99,0.44,TECHNOLOGY,COMPUTER PERIPHERALS,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2012-05-16,HIGH,5,2012,1
149,16193,REGULAR AIR,2012-11-04,SHP_139,2012,11,Ord_101,Prod_4,Cust_73,1364.8025,0.07,29,-183.68,5.0,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,FRANK PRICE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-09-04,NOT SPECIFIED,9,2012,0
150,16193,REGULAR AIR,2012-11-04,SHP_139,2012,11,Ord_101,Prod_1,Cust_73,300.2,0.0,8,6.41,8.22,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,FRANK PRICE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-09-04,NOT SPECIFIED,9,2012,0
151,16423,REGULAR AIR,2012-07-08,SHP_140,2012,7,Ord_102,Prod_6,Cust_43,128.21,0.05,19,-55.13,6.57,0.37,OFFICE SUPPLIES,PAPER,BRYAN DAVIS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-05-08,MEDIUM,5,2012,0
152,16451,REGULAR AIR,2009-07-23,SHP_141,2009,7,Ord_103,Prod_3,Cust_48,252.79,0.09,9,58.23,2.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,DON JONES,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-07-22,NOT SPECIFIED,7,2009,1
153,16545,REGULAR AIR,2010-11-05,SHP_142,2010,11,Ord_104,Prod_16,Cust_62,4.99,0.04,1,-3.06,1.32,0.83,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-09-05,NOT SPECIFIED,9,2010,0
154,16545,REGULAR AIR,2010-11-05,SHP_142,2010,11,Ord_104,Prod_13,Cust_62,50.97,0.09,10,4.45,0.73,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-09-05,NOT SPECIFIED,9,2010,0
155,16547,DELIVERY TRUCK,2009-02-20,SHP_143,2009,2,Ord_105,Prod_15,Cust_74,10554.63,0.09,30,1240.25,58.92,0.64,FURNITURE,CHAIRS & CHAIRMATS,NICOLE HANSEN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-02-18,NOT SPECIFIED,2,2009,2
156,16547,DELIVERY TRUCK,2009-02-18,SHP_144,2009,2,Ord_105,Prod_11,Cust_74,1749.64,0.04,8,-533.23,69.64,0.77,FURNITURE,TABLES,NICOLE HANSEN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-02-18,NOT SPECIFIED,2,2009,0
157,16706,REGULAR AIR,2012-06-28,SHP_145,2012,6,Ord_106,Prod_13,Cust_67,18.37,0.01,6,-4.06,1.2,0.58,OFFICE SUPPLIES,PENS & ART SUPPLIES,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-06-27,HIGH,6,2012,1
158,16706,REGULAR AIR,2012-06-28,SHP_145,2012,6,Ord_106,Prod_5,Cust_67,1943.72,0.03,47,-1003.58,34.2,0.73,FURNITURE,OFFICE FURNISHINGS,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-06-27,HIGH,6,2012,1
159,16706,EXPRESS AIR,2012-06-29,SHP_146,2012,6,Ord_106,Prod_4,Cust_67,6175.776999999999,0.07,49,1881.58,3.9,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,BETH THOMPSON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2012-06-27,HIGH,6,2012,2
160,16741,REGULAR AIR,2010-01-10,SHP_147,2010,1,Ord_107,Prod_6,Cust_75,157.97,0.01,6,-42.38,16.87,0.39,OFFICE SUPPLIES,PAPER,NICOLE HANSEN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-09-30,MEDIUM,9,2010,-20
161,16932,REGULAR AIR,2010-04-16,SHP_148,2010,4,Ord_108,Prod_6,Cust_76,144.84,0.09,25,-120.99,8.09,0.36,OFFICE SUPPLIES,PAPER,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2010-04-15,CRITICAL,4,2010,1
162,16932,REGULAR AIR,2010-04-15,SHP_149,2010,4,Ord_108,Prod_13,Cust_76,127.16,0.09,20,12.88,1.56,0.52,OFFICE SUPPLIES,PENS & ART SUPPLIES,CARLOS SOLTERO,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2010-04-15,CRITICAL,4,2010,0
163,17283,DELIVERY TRUCK,2011-09-15,SHP_150,2011,9,Ord_109,Prod_17,Cust_68,5472.12,0.06,4,-2816.34,14.7,0.59,TECHNOLOGY,OFFICE MACHINES,DOROTHY BADDERS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2011-09-14,NOT SPECIFIED,9,2011,1
164,17286,DELIVERY TRUCK,2010-09-22,SHP_151,2010,9,Ord_110,Prod_15,Cust_65,1810.67,0.09,7,-541.87,50.0,0.77,FURNITURE,CHAIRS & CHAIRMATS,MUHAMMED MACINTYRE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-09-21,HIGH,9,2010,1
165,17409,REGULAR AIR,2010-08-19,SHP_152,2010,8,Ord_111,Prod_8,Cust_65,633.56,0.09,31,-158.87,6.5,0.78,TECHNOLOGY,COMPUTER PERIPHERALS,MUHAMMED MACINTYRE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,2010-08-17,NOT SPECIFIED,8,2010,2
166,17764,REGULAR AIR,2009-09-16,SHP_153,2009,9,Ord_112,Prod_6,Cust_77,644.4,0.04,27,-97.28,16.87,0.39,OFFICE SUPPLIES,PAPER,DON MILLER,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,2009-09-16,LOW,9,2009,0
167,18080,DELIVERY TRUCK,2009-06-23,SHP_154,2009,6,Ord_113,Prod_15,Cust_42,1211.98,0.1,7,-80.83,26.2,0.59,FURNITURE,CHAIRS & CHAIRMATS,SYLVIA FOULSTON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2009-06-22,HIGH,6,2009,1
168,18113,DELIVERY TRUCK,2012-08-30,SHP_155,2012,8,Ord_114,Prod_15,Cust_78,3316.08,0.08,27,-514.32,30.0,0.78,FURNITURE,CHAIRS & CHAIRMATS,BECKY CASTELL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CONSUMER,2012-08-28,NOT SPECIFIED,8,2012,2
169,18144,REGULAR AIR,2011-09-06,SHP_156,2011,9,Ord_115,Prod_4,Cust_79,1779.8915,0.09,41,-250.17,5.0,0.8,TECHNOLOGY,TELEPHONES AND COMMUNICATION,DOROTHY WARDLE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-07-06,CRITICAL,7,2011,0
170,18144,REGULAR AIR,2011-09-06,SHP_156,2011,9,Ord_115,Prod_6,Cust_79,207.08,0.09,48,-131.82,5.17,0.4,OFFICE SUPPLIES,PAPER,DOROTHY WARDLE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,2011-07-06,CRITICAL,7,2011,0
